      DepSM      T090C      Sal00  Sigma-t00       FlSP    WetStar SeaTurbMtr       SvCM   Sbeox0PS Sbeox0Mg/L       Flag
     98.288     7.1503    34.8406    27.2722 1.4652e-01     0.0637      0.553    1480.66   75.48104    7.26501 0.0000e+00
     98.304     7.1503    34.8407    27.2723 1.4652e-01     0.0625      0.546    1480.66   75.47004    7.26395 0.0000e+00
     98.337     7.1505    34.8406    27.2722 1.4652e-01     0.0625      0.538    1480.66   75.45919    7.26287 0.0000e+00
     98.352     7.1505    34.8406    27.2722 1.4652e-01     0.0600      0.535    1480.66   75.38561    7.25579 0.0000e+00
     98.373     7.1502    34.8407    27.2723 1.4652e-01     0.0613      0.535    1480.66   75.37533    7.25486 0.0000e+00
     98.401     7.1502    34.8410    27.2726 1.4652e-01     0.0613      0.538    1480.66   75.35774    7.25314 0.0000e+00
     98.422     7.1502    34.8415    27.2729 1.4652e-01     0.0625      0.538    1480.66   75.41096    7.25825 0.0000e+00
     98.450     7.1503    34.8412    27.2727 1.4652e-01     0.0649      0.546    1480.66   75.34705    7.25209 0.0000e+00
     98.472     7.1502    34.8407    27.2723 1.4652e-01     0.0637      0.546    1480.66   75.40123    7.25735 0.0000e+00
     98.499     7.1502    34.8410    27.2725 1.4652e-01     0.0661      0.549    1480.66   75.33830    7.25127 0.0000e+00
     98.508     7.1503    34.8411    27.2726 1.4652e-01     0.0625      0.549    1480.67   75.39328    7.25654 0.0000e+00
     98.547     7.1502    34.8409    27.2725 1.4652e-01     0.0625      0.549    1480.67   75.39400    7.25664 0.0000e+00
     98.568     7.1501    34.8412    27.2727 1.4652e-01     0.0625      0.557    1480.67   75.39486    7.25673 0.0000e+00
     98.585     7.1502    34.8409    27.2725 1.4652e-01     0.0637      0.575    1480.67   75.39596    7.25683 0.0000e+00
     98.629     7.1499    34.8416    27.2731 1.4652e-01     0.0649      0.648    1480.67   75.33513    7.25099 0.0000e+00
     98.645     7.1502    34.8409    27.2725 1.4652e-01     0.0637      0.762    1480.67   75.32952    7.25043 0.0000e+00
     98.629     7.1502    34.8408    27.2724 1.4652e-01     0.0637      0.773    1480.67   75.32426    7.24993 0.0000e+00
     98.730     7.1500    34.8411    27.2727 1.4652e-01     0.0625      0.744    1480.67   75.38337    7.25563 0.0000e+00
     98.717     7.1502    34.8411    27.2726 1.4652e-01     0.0637      0.711    1480.67   75.38674    7.25593 0.0000e+00
     98.752     7.1497    34.8416    27.2731 1.4652e-01     0.0637      0.707    1480.67   75.39094    7.25639 0.0000e+00
     98.778     7.1499    34.8414    27.2729 1.4652e-01     0.0649      0.696    1480.67   75.39533    7.25680 0.0000e+00
     98.799     7.1500    34.8414    27.2729 1.4652e-01     0.0686      0.670    1480.67   75.39999    7.25722 0.0000e+00
     98.815     7.1499    34.8414    27.2729 1.4652e-01     0.0698      0.641    1480.67   75.40494    7.25771 0.0000e+00
     98.860     7.1499    34.8416    27.2730 1.4652e-01     0.0698      0.612    1480.67   75.41048    7.25825 0.0000e+00
     98.888     7.1500    34.8417    27.2731 1.4652e-01     0.0661      0.590    1480.67   75.41616    7.25876 0.0000e+00
     98.912     7.1499    34.8417    27.2731 1.4652e-01     0.0661      0.579    1480.67   75.48473    7.26539 0.0000e+00
     98.933     7.1499    34.8413    27.2728 1.4652e-01     0.0649      0.568    1480.67   75.43575    7.26068 0.0000e+00
     98.973     7.1496    34.8421    27.2735 1.4652e-01     0.0637      0.564    1480.67   75.50480    7.26735 0.0000e+00
     99.007     7.1499    34.8417    27.2731 1.4652e-01     0.0625      0.557    1480.67   75.51882    7.26867 0.0000e+00
     99.022     7.1499    34.8416    27.2730 1.4652e-01     0.0625      0.553    1480.67   75.53267    7.27000 0.0000e+00
     99.068     7.1497    34.8419    27.2734 1.4652e-01     0.0625      0.546    1480.67   75.48428    7.26536 0.0000e+00
     99.069     7.1497    34.8418    27.2733 1.4652e-01     0.0613      0.542    1480.67   75.48270    7.26521 0.0000e+00
     99.118     7.1496    34.8419    27.2733 1.4652e-01     0.0637      0.542    1480.67   75.55215    7.27192 0.0000e+00
     99.140     7.1497    34.8417    27.2732 1.5873e-01     0.0649      0.542    1480.67   75.55840    7.27250 0.0000e+00
     99.168     7.1499    34.8417    27.2732 1.5873e-01     0.0637      0.542    1480.68   75.50980    7.26780 0.0000e+00
     99.189     7.1496    34.8419    27.2733 1.5873e-01     0.0637      0.538    1480.67   75.57899    7.27450 0.0000e+00
     99.228     7.1497    34.8417    27.2731 1.4652e-01     0.0649      0.538    1480.68   75.59340    7.27587 0.0000e+00
     99.253     7.1494    34.8422    27.2736 1.4652e-01     0.0649      0.538    1480.68   75.60770    7.27728 0.0000e+00
     99.274     7.1496    34.8421    27.2735 1.4652e-01     0.0649      0.542    1480.68   75.61396    7.27785 0.0000e+00
     99.313     7.1496    34.8423    27.2737 1.4652e-01     0.0674      0.546    1480.68   75.62806    7.27920 0.0000e+00
     99.323     7.1496    34.8419    27.2733 1.4652e-01     0.0661      0.549    1480.68   75.57929    7.27453 0.0000e+00
     99.363     7.1494    34.8419    27.2734 1.4652e-01     0.0649      0.549    1480.68   75.64865    7.28123 0.0000e+00
     99.387     7.1492    34.8423    27.2737 1.4652e-01     0.0661      0.557    1480.68   75.65497    7.28185 0.0000e+00
     99.420     7.1496    34.8418    27.2733 1.4652e-01     0.0674      0.557    1480.68   75.60639    7.27714 0.0000e+00
     99.435     7.1490    34.8424    27.2738 1.4652e-01     0.0674      0.557    1480.68   75.60500    7.27706 0.0000e+00
     99.472     7.1494    34.8422    27.2736 1.4652e-01     0.0649      0.557    1480.68   75.66631    7.28292 0.0000e+00
     99.505     7.1493    34.8423    27.2737 1.4652e-01     0.0637      0.564    1480.68   75.67239    7.28352 0.0000e+00
     99.508     7.1494    34.8419    27.2734 1.4652e-01     0.0649      0.557    1480.68   75.67783    7.28404 0.0000e+00
     99.554     7.1492    34.8425    27.2739 1.4652e-01     0.0661      0.549    1480.68   75.62083    7.27856 0.0000e+00
     99.557     7.1491    34.8425    27.2739 1.4652e-01     0.0686      0.542    1480.68   75.68090    7.28436 0.0000e+00
     99.593     7.1494    34.8416    27.2731 1.4652e-01     0.0686      0.542    1480.68   75.68601    7.28484 0.0000e+00
     99.615     7.1494    34.8416    27.2732 1.4652e-01     0.0698      0.538    1480.68   75.69068    7.28529 0.0000e+00
     99.629     7.1490    34.8421    27.2736 1.4652e-01     0.0674      0.538    1480.68   75.68704    7.28497 0.0000e+00
     99.666     7.1491    34.8421    27.2735 1.4652e-01     0.0661      0.535    1480.68   75.68292    7.28457 0.0000e+00
     99.688     7.1489    34.8423    27.2737 1.4652e-01     0.0661      0.542    1480.68   75.67807    7.28413 0.0000e+00
     99.690     7.1490    34.8420    27.2735 1.4652e-01     0.0649      0.542    1480.68   75.68030    7.28433 0.0000e+00
     99.739     7.1489    34.8421    27.2736 1.4652e-01     0.0625      0.542    1480.68   75.67473    7.28381 0.0000e+00
     99.749     7.1490    34.8423    27.2737 1.4652e-01     0.0613      0.538    1480.68   75.61352    7.27789 0.0000e+00
     99.764     7.1489    34.8428    27.2741 1.4652e-01     0.0588      0.535    1480.68   75.66190    7.28255 0.0000e+00
     99.800     7.1489    34.8426    27.2740 1.4652e-01     0.0613      0.535    1480.68   75.66290    7.28265 0.0000e+00
     99.810     7.1489    34.8427    27.2740 1.4652e-01     0.0637      0.538    1480.68   75.66331    7.28268 0.0000e+00
     99.836     7.1489    34.8431    27.2744 1.4652e-01     0.0637      0.542    1480.68   75.66357    7.28269 0.0000e+00
     99.846     7.1487    34.8434    27.2747 1.4652e-01     0.0649      0.538    1480.68   75.66337    7.28268 0.0000e+00
     99.885     7.1489    34.8432    27.2744 1.4652e-01     0.0661      0.542    1480.69   75.65512    7.28187 0.0000e+00
     99.896     7.1489    34.8432    27.2745 1.4652e-01     0.0649      0.542    1480.69   75.64599    7.28099 0.0000e+00
     99.919     7.1489    34.8432    27.2745 1.4652e-01     0.0674      0.542    1480.69   75.63632    7.28006 0.0000e+00
     99.946     7.1489    34.8428    27.2742 1.4652e-01     0.0661      0.546    1480.69   75.63402    7.27985 0.0000e+00
     99.959     7.1490    34.8429    27.2742 1.4652e-01     0.0649      0.553    1480.69   75.63127    7.27957 0.0000e+00
     99.995     7.1489    34.8432    27.2745 1.4652e-01     0.0637      0.557    1480.69   75.62845    7.27931 0.0000e+00
    100.005     7.1489    34.8434    27.2746 1.3431e-01     0.0637      0.557    1480.69   75.68762    7.28499 0.0000e+00
    100.044     7.1491    34.8433    27.2745 1.4652e-01     0.0637      0.553    1480.69   75.62892    7.27931 0.0000e+00
    100.044     7.1489    34.8432    27.2745 1.4652e-01     0.0649      0.553    1480.69   75.62447    7.27892 0.0000e+00
    100.065     7.1489    34.8434    27.2746 1.4652e-01     0.0661      0.557    1480.69   75.61990    7.27848 0.0000e+00
    100.080     7.1489    34.8434    27.2746 1.4652e-01     0.0674      0.557    1480.69   75.61493    7.27799 0.0000e+00
    100.116     7.1487    34.8436    27.2748 1.4652e-01     0.0649      0.557    1480.69   75.61786    7.27829 0.0000e+00
    100.126     7.1489    34.8437    27.2748 1.4652e-01     0.0674      0.553    1480.69   75.61252    7.27775 0.0000e+00
    100.152     7.1489    34.8432    27.2744 1.4652e-01     0.0661      0.575    1480.69   75.67759    7.28403 0.0000e+00
    100.177     7.1487    34.8435    27.2747 1.4652e-01     0.0661      0.593    1480.69   75.68742    7.28500 0.0000e+00
    100.186     7.1489    34.8436    27.2748 1.4652e-01     0.0649      0.586    1480.69   75.69676    7.28586 0.0000e+00
    100.213     7.1489    34.8435    27.2747 1.4652e-01     0.0637      0.571    1480.69   75.63539    7.27996 0.0000e+00
    100.237     7.1489    34.8436    27.2747 1.4652e-01     0.0625      0.557    1480.69   75.69119    7.28532 0.0000e+00
    100.249     7.1487    34.8433    27.2746 1.4652e-01     0.0637      0.549    1480.69   75.69930    7.28615 0.0000e+00
    100.286     7.1489    34.8438    27.2749 1.4652e-01     0.0625      0.549    1480.69   75.70731    7.28687 0.0000e+00
    100.298     7.1487    34.8437    27.2748 1.4652e-01     0.0637      0.553    1480.69   75.70680    7.28685 0.0000e+00
    100.322     7.1489    34.8436    27.2747 1.4652e-01     0.0637      0.553    1480.69   75.71373    7.28750 0.0000e+00
    100.345     7.1489    34.8439    27.2750 1.4652e-01     0.0625      0.553    1480.69   75.72034    7.28812 0.0000e+00
    100.360     7.1489    34.8442    27.2752 1.4652e-01     0.0600      0.557    1480.69   75.72654    7.28869 0.0000e+00
    100.383     7.1490    34.8437    27.2748 1.4652e-01     0.0588      0.553    1480.69   75.73250    7.28928 0.0000e+00
    100.406     7.1489    34.8437    27.2748 1.4652e-01     0.0613      0.546    1480.69   75.80075    7.29587 0.0000e+00
    100.432     7.1489    34.8438    27.2750 1.4652e-01     0.0625      0.542    1480.70   75.74289    7.29029 0.0000e+00
    100.445     7.1489    34.8439    27.2750 1.4652e-01     0.0613      0.538    1480.70   75.74716    7.29069 0.0000e+00
    100.481     7.1489    34.8442    27.2752 1.4652e-01     0.0625      0.538    1480.70   75.75135    7.29109 0.0000e+00
    100.491     7.1490    34.8439    27.2750 1.4652e-01     0.0613      0.542    1480.70   75.74697    7.29066 0.0000e+00
    100.506     7.1489    34.8441    27.2752 1.4652e-01     0.0625      0.549    1480.70   75.74202    7.29019 0.0000e+00
    100.530     7.1490    34.8441    27.2752 1.3431e-01     0.0649      0.549    1480.70   75.80707    7.29643 0.0000e+00
    100.553     7.1489    34.8443    27.2753 1.4652e-01     0.0661      0.542    1480.70   75.75398    7.29134 0.0000e+00
    100.589     7.1490    34.8441    27.2751 1.4652e-01     0.0649      0.538    1480.70   75.81818    7.29750 0.0000e+00
    100.591     7.1489    34.8442    27.2752 1.4652e-01     0.0661      0.538    1480.70   75.81853    7.29755 0.0000e+00
    100.627     7.1490    34.8441    27.2751 1.4652e-01     0.0661      0.542    1480.70   75.82621    7.29828 0.0000e+00
    100.638     7.1489    34.8444    27.2754 1.4652e-01     0.0686      0.542    1480.70   75.83305    7.29894 0.0000e+00
    100.675     7.1493    34.8442    27.2752 1.4652e-01     0.0661      0.538    1480.70   75.83943    7.29951 0.0000e+00
    100.688     7.1490    34.8444    27.2754 1.4652e-01     0.0649      0.538    1480.70   75.84500    7.30007 0.0000e+00
    100.712     7.1492    34.8448    27.2756 1.4652e-01     0.0649      0.546    1480.70   75.85002    7.30051 0.0000e+00
    100.737     7.1493    34.8443    27.2753 1.4652e-01     0.0649      0.553    1480.70   75.85440    7.30094 0.0000e+00
    100.760     7.1490    34.8445    27.2755 1.4652e-01     0.0649      0.557    1480.70   75.85816    7.30133 0.0000e+00
    100.786     7.1490    34.8447    27.2756 1.4652e-01     0.0637      0.553    1480.70   75.86129    7.30162 0.0000e+00
    100.809     7.1490    34.8449    27.2758 1.4652e-01     0.0613      0.546    1480.70   75.85577    7.30108 0.0000e+00
    100.847     7.1493    34.8445    27.2754 1.4652e-01     0.0625      0.542    1480.70   75.85740    7.30122 0.0000e+00
    100.856     7.1492    34.8448    27.2756 1.4652e-01     0.0637      0.538    1480.70   75.85814    7.30129 0.0000e+00
    100.883     7.1492    34.8445    27.2754 1.4652e-01     0.0637      0.538    1480.70   75.85840    7.30133 0.0000e+00
    100.894     7.1491    34.8448    27.2757 1.4652e-01     0.0649      0.535    1480.70   75.85789    7.30128 0.0000e+00
    100.943     7.1490    34.8455    27.2762 1.4652e-01     0.0637      0.535    1480.71   75.85710    7.30118 0.0000e+00
    100.942     7.1492    34.8450    27.2758 1.4652e-01     0.0661      0.542    1480.71   75.85516    7.30099 0.0000e+00
    100.979     7.1493    34.8453    27.2760 1.4652e-01     0.0649      0.546    1480.71   75.85297    7.30076 0.0000e+00
    101.004     7.1490    34.8456    27.2764 1.4652e-01     0.0649      0.546    1480.71   75.85004    7.30049 0.0000e+00
    101.028     7.1494    34.8453    27.2760 1.4652e-01     0.0649      0.546    1480.71   75.90901    7.30613 0.0000e+00
    101.051     7.1492    34.8457    27.2764 1.4652e-01     0.0661      0.546    1480.71   75.84954    7.30042 0.0000e+00
    101.077     7.1494    34.8450    27.2758 1.4652e-01     0.0661      0.546    1480.71   75.84435    7.29992 0.0000e+00
    101.102     7.1494    34.8451    27.2759 1.4652e-01     0.0661      0.549    1480.71   75.84651    7.30012 0.0000e+00
    101.125     7.1494    34.8454    27.2761 1.4652e-01     0.0625      0.557    1480.71   75.84036    7.29951 0.0000e+00
    101.163     7.1497    34.8454    27.2761 1.4652e-01     0.0588      0.560    1480.71   75.89627    7.30484 0.0000e+00
    101.186     7.1497    34.8458    27.2764 1.4652e-01     0.0576      0.560    1480.71   75.83358    7.29879 0.0000e+00
    101.210     7.1496    34.8461    27.2766 1.4652e-01     0.0588      0.564    1480.71   75.82522    7.29800 0.0000e+00
    101.248     7.1497    34.8461    27.2766 1.4652e-01     0.0588      0.582    1480.71   75.81633    7.29712 0.0000e+00
    101.259     7.1497    34.8465    27.2769 1.3431e-01     0.0613      0.604    1480.72   75.86914    7.30218 0.0000e+00
    101.295     7.1499    34.8464    27.2769 1.4652e-01     0.0637      0.612    1480.72   75.81167    7.29663 0.0000e+00
    101.307     7.1499    34.8466    27.2770 1.4652e-01     0.0674      0.593    1480.72   75.80860    7.29632 0.0000e+00
    101.344     7.1499    34.8467    27.2771 1.3431e-01     0.0686      0.575    1480.72   75.86805    7.30203 0.0000e+00
    101.369     7.1499    34.8470    27.2773 1.4652e-01     0.0674      0.568    1480.72   75.86383    7.30162 0.0000e+00
    101.405     7.1497    34.8470    27.2773 1.4652e-01     0.0674      0.560    1480.72   75.86675    7.30193 0.0000e+00
    101.418     7.1496    34.8470    27.2774 1.4652e-01     0.0698      0.557    1480.72   75.80622    7.29612 0.0000e+00
    101.443     7.1497    34.8471    27.2774 1.4652e-01     0.0698      0.553    1480.72   75.86298    7.30156 0.0000e+00
    101.477     7.1499    34.8470    27.2773 1.4652e-01     0.0661      0.546    1480.72   75.86426    7.30166 0.0000e+00
    101.490     7.1497    34.8469    27.2773 1.4652e-01     0.0686      0.546    1480.72   75.86472    7.30174 0.0000e+00
    101.528     7.1496    34.8477    27.2779 1.4652e-01     0.0674      0.557    1480.72   75.86479    7.30173 0.0000e+00
    101.551     7.1497    34.8473    27.2776 1.4652e-01     0.0661      0.575    1480.72   75.86404    7.30165 0.0000e+00
    101.575     7.1496    34.8475    27.2778 1.4652e-01     0.0674      0.582    1480.72   75.86271    7.30154 0.0000e+00
    101.600     7.1496    34.8471    27.2774 1.4652e-01     0.0649      0.571    1480.72   75.86870    7.30214 0.0000e+00
    101.623     7.1492    34.8478    27.2780 1.4652e-01     0.0661      0.564    1480.72   75.86641    7.30194 0.0000e+00
    101.636     7.1496    34.8476    27.2778 1.4652e-01     0.0661      0.553    1480.72   75.86331    7.30159 0.0000e+00
    101.661     7.1496    34.8478    27.2780 1.4652e-01     0.0698      0.549    1480.72   75.92232    7.30726 0.0000e+00
    101.710     7.1497    34.8475    27.2777 1.4652e-01     0.0674      0.549    1480.72   75.86306    7.30155 0.0000e+00
    101.710     7.1496    34.8478    27.2780 1.4652e-01     0.0674      0.546    1480.72   75.92025    7.30707 0.0000e+00
    101.746     7.1497    34.8479    27.2781 1.4652e-01     0.0661      0.549    1480.72   75.92985    7.30796 0.0000e+00
    101.770     7.1496    34.8482    27.2783 1.4652e-01     0.0661      0.553    1480.73   75.93075    7.30805 0.0000e+00
    101.795     7.1497    34.8475    27.2777 1.4652e-01     0.0661      0.557    1480.73   75.93863    7.30882 0.0000e+00
    101.806     7.1496    34.8480    27.2781 1.4652e-01     0.0625      0.553    1480.73   75.94579    7.30951 0.0000e+00
    101.844     7.1496    34.8479    27.2781 1.4652e-01     0.0637      0.549    1480.73   75.95254    7.31017 0.0000e+00
    101.844     7.1499    34.8477    27.2779 1.4652e-01     0.0637      0.546    1480.73   75.95826    7.31067 0.0000e+00
    101.892     7.1496    34.8484    27.2784 1.4652e-01     0.0661      0.553    1480.73   75.96387    7.31123 0.0000e+00
    101.905     7.1497    34.8481    27.2782 1.4652e-01     0.0661      0.560    1480.73   75.96845    7.31166 0.0000e+00
    101.928     7.1494    34.8483    27.2784 1.4652e-01     0.0661      0.575    1480.73   75.90994    7.30607 0.0000e+00
    101.941     7.1496    34.8483    27.2784 1.4652e-01     0.0674      0.582    1480.73   75.96851    7.31168 0.0000e+00
    101.965     7.1497    34.8482    27.2783 1.4652e-01     0.0674      0.571    1480.73   75.97161    7.31196 0.0000e+00
    102.001     7.1497    34.8480    27.2781 1.4652e-01     0.0637      0.564    1480.73   75.97420    7.31222 0.0000e+00
    102.015     7.1497    34.8479    27.2781 1.4652e-01     0.0625      0.557    1480.73   76.03853    7.31841 0.0000e+00
    102.039     7.1499    34.8483    27.2784 1.4652e-01     0.0613      0.553    1480.73   76.04705    7.31919 0.0000e+00
    102.051     7.1497    34.8483    27.2784 1.4652e-01     0.0625      0.553    1480.73   76.05453    7.31994 0.0000e+00
    102.087     7.1494    34.8491    27.2790 1.4652e-01     0.0637      0.553    1480.73   76.06130    7.32060 0.0000e+00
    102.100     7.1497    34.8495    27.2793 1.4652e-01     0.0613      0.553    1480.73   76.06682    7.32107 0.0000e+00
    102.111     7.1496    34.8495    27.2794 1.4652e-01     0.0600      0.557    1480.73   76.00882    7.31550 0.0000e+00
    102.147     7.1494    34.8498    27.2796 1.4652e-01     0.0625      0.553    1480.73   76.06797    7.32121 0.0000e+00
    102.160     7.1494    34.8501    27.2799 1.4652e-01     0.0613      0.549    1480.73   76.07097    7.32148 0.0000e+00
    102.172     7.1492    34.8499    27.2797 1.4652e-01     0.0637      0.549    1480.73   76.07302    7.32172 0.0000e+00
    102.221     7.1496    34.8499    27.2796 1.4652e-01     0.0649      0.549    1480.73   76.08241    7.32257 0.0000e+00
    102.221     7.1494    34.8502    27.2799 1.4652e-01     0.0661      0.546    1480.73   76.08275    7.32261 0.0000e+00
    102.245     7.1492    34.8502    27.2799 1.4652e-01     0.0661      0.542    1480.73   76.14498    7.32864 0.0000e+00
    102.270     7.1492    34.8503    27.2800 1.4652e-01     0.0686      0.542    1480.73   76.15097    7.32921 0.0000e+00
    102.295     7.1494    34.8499    27.2797 1.4652e-01     0.0661      0.542    1480.74   76.15566    7.32964 0.0000e+00
    102.306     7.1490    34.8507    27.2803 1.4652e-01     0.0661      0.542    1480.74   76.16699    7.33076 0.0000e+00
    102.331     7.1496    34.8503    27.2800 1.4652e-01     0.0637      0.542    1480.74   76.16942    7.33092 0.0000e+00
    102.355     7.1491    34.8506    27.2802 1.4652e-01     0.0625      0.542    1480.74   76.17067    7.33111 0.0000e+00
    102.380     7.1490    34.8507    27.2804 1.4652e-01     0.0625      0.546    1480.74   76.17060    7.33110 0.0000e+00
    102.403     7.1492    34.8504    27.2801 1.4652e-01     0.0625      0.549    1480.74   76.23980    7.33775 0.0000e+00
    102.427     7.1494    34.8503    27.2800 1.4652e-01     0.0613      0.546    1480.74   76.24481    7.33820 0.0000e+00
    102.427     7.1494    34.8505    27.2801 1.4652e-01     0.0637      0.549    1480.74   76.24801    7.33851 0.0000e+00
    102.465     7.1490    34.8510    27.2806 1.4652e-01     0.0637      0.557    1480.74   76.25800    7.33950 0.0000e+00
    102.501     7.1494    34.8505    27.2801 1.4652e-01     0.0625      0.564    1480.74   76.26662    7.34029 0.0000e+00
    102.526     7.1493    34.8508    27.2804 1.4652e-01     0.0637      0.560    1480.74   76.27391    7.34101 0.0000e+00
    102.526     7.1494    34.8510    27.2806 1.4652e-01     0.0625      0.553    1480.74   76.27166    7.34075 0.0000e+00
    102.562     7.1496    34.8507    27.2803 1.4652e-01     0.0637      0.564    1480.74   76.27615    7.34118 0.0000e+00
    102.573     7.1493    34.8509    27.2805 1.4652e-01     0.0613      0.575    1480.74   76.27917    7.34151 0.0000e+00
    102.609     7.1494    34.8510    27.2805 1.4652e-01     0.0637      0.575    1480.74   76.34372    7.34769 0.0000e+00
    102.647     7.1494    34.8508    27.2804 1.4652e-01     0.0649      0.579    1480.74   76.35176    7.34848 0.0000e+00
    102.647     7.1494    34.8510    27.2805 1.4652e-01     0.0637      0.579    1480.74   76.29522    7.34302 0.0000e+00
    102.696     7.1494    34.8513    27.2808 1.4652e-01     0.0625      0.568    1480.74   76.35544    7.34881 0.0000e+00
    102.707     7.1494    34.8512    27.2807 1.4652e-01     0.0600      0.557    1480.74   76.35875    7.34913 0.0000e+00
    102.732     7.1494    34.8513    27.2808 1.4652e-01     0.0613      0.549    1480.74   76.29798    7.34328 0.0000e+00
    102.768     7.1496    34.8511    27.2806 1.4652e-01     0.0613      0.546    1480.75   76.29098    7.34259 0.0000e+00
    102.781     7.1496    34.8509    27.2804 1.4652e-01     0.0637      0.542    1480.75   76.29047    7.34255 0.0000e+00
    102.817     7.1494    34.8512    27.2807 1.4652e-01     0.0637      0.542    1480.75   76.28127    7.34167 0.0000e+00
    102.829     7.1493    34.8515    27.2810 1.3431e-01     0.0625      0.542    1480.75   76.34114    7.34744 0.0000e+00
    102.866     7.1497    34.8512    27.2807 1.4652e-01     0.0600      0.546    1480.75   76.28236    7.34172 0.0000e+00
    102.902     7.1497    34.8511    27.2806 1.4652e-01     0.0613      0.546    1480.75   76.34023    7.34730 0.0000e+00
    102.902     7.1499    34.8513    27.2807 1.4652e-01     0.0625      0.546    1480.75   76.27887    7.34136 0.0000e+00
    102.938     7.1501    34.8521    27.2813 1.4652e-01     0.0613      0.542    1480.75   76.27187    7.34061 0.0000e+00
    102.963     7.1508    34.8524    27.2814 1.4652e-01     0.0613      0.538    1480.75   76.26372    7.33969 0.0000e+00
    102.999     7.1510    34.8527    27.2816 1.4652e-01     0.0637      0.538    1480.76   76.25481    7.33879 0.0000e+00
    103.024     7.1510    34.8532    27.2821 1.4652e-01     0.0637      0.538    1480.76   76.24483    7.33780 0.0000e+00
    103.024     7.1514    34.8527    27.2816 1.4652e-01     0.0613      0.542    1480.76   76.23361    7.33667 0.0000e+00
    103.084     7.1514    34.8526    27.2815 1.4652e-01     0.0613      0.549    1480.76   76.15148    7.32877 0.0000e+00
    103.097     7.1513    34.8525    27.2815 1.4652e-01     0.0613      0.553    1480.76   76.19349    7.33285 0.0000e+00
    103.122     7.1515    34.8524    27.2814 1.4652e-01     0.0637      0.557    1480.76   76.17966    7.33148 0.0000e+00
    103.133     7.1513    34.8530    27.2818 1.4652e-01     0.0625      0.553    1480.76   76.16479    7.33006 0.0000e+00
    103.170     7.1516    34.8527    27.2815 1.4652e-01     0.0600      0.546    1480.76   76.15713    7.32928 0.0000e+00
    103.194     7.1515    34.8529    27.2817 1.4652e-01     0.0625      0.546    1480.76   76.08615    7.32246 0.0000e+00
    103.232     7.1514    34.8531    27.2819 1.4652e-01     0.0625      0.546    1480.76   76.13254    7.32693 0.0000e+00
    103.243     7.1518    34.8532    27.2819 1.4652e-01     0.0613      0.546    1480.76   76.06042    7.31992 0.0000e+00
    103.268     7.1516    34.8531    27.2819 1.4652e-01     0.0613      0.553    1480.76   76.04312    7.31829 0.0000e+00
    103.292     7.1516    34.8530    27.2818 1.4652e-01     0.0625      0.557    1480.76   76.01750    7.31583 0.0000e+00
    103.317     7.1519    34.8532    27.2819 1.4652e-01     0.0625      0.557    1480.77   76.06181    7.32003 0.0000e+00
    103.340     7.1519    34.8534    27.2821 1.4652e-01     0.0625      0.549    1480.77   75.98792    7.31291 0.0000e+00
    103.364     7.1520    34.8534    27.2820 1.4652e-01     0.0649      0.546    1480.77   75.96868    7.31105 0.0000e+00
    103.389     7.1521    34.8533    27.2819 1.4652e-01     0.0637      0.542    1480.77   75.94912    7.30916 0.0000e+00
    103.414     7.1521    34.8532    27.2819 1.4652e-01     0.0649      0.542    1480.77   75.92924    7.30724 0.0000e+00
    103.438     7.1521    34.8532    27.2819 1.4652e-01     0.0637      0.542    1480.77   75.91703    7.30607 0.0000e+00
    103.450     7.1523    34.8532    27.2819 1.4652e-01     0.0649      0.542    1480.77   75.90467    7.30485 0.0000e+00
    103.474     7.1521    34.8531    27.2818 1.4652e-01     0.0625      0.546    1480.77   75.89248    7.30371 0.0000e+00
    103.510     7.1521    34.8529    27.2816 1.4652e-01     0.0649      0.546    1480.77   75.88038    7.30256 0.0000e+00
    103.523     7.1518    34.8533    27.2820 1.4652e-01     0.0649      0.542    1480.77   75.86808    7.30140 0.0000e+00
    103.548     7.1518    34.8535    27.2822 1.4652e-01     0.0661      0.542    1480.77   75.85587    7.30022 0.0000e+00
    103.584     7.1521    34.8534    27.2820 1.4652e-01     0.0661      0.538    1480.77   75.84374    7.29901 0.0000e+00
    103.595     7.1522    34.8528    27.2815 1.4652e-01     0.0661      0.535    1480.77   75.90199    7.30462 0.0000e+00
    103.609     7.1520    34.8523    27.2812 1.4652e-01     0.0637      0.535    1480.77   75.84272    7.29898 0.0000e+00
    103.633     7.1519    34.8527    27.2816 1.4652e-01     0.0625      0.535    1480.77   75.90143    7.30462 0.0000e+00
    103.658     7.1518    34.8531    27.2818 1.4652e-01     0.0637      0.542    1480.77   75.90520    7.30499 0.0000e+00
    103.694     7.1520    34.8529    27.2816 1.4652e-01     0.0661      0.553    1480.77   75.90905    7.30534 0.0000e+00
    103.694     7.1519    34.8529    27.2817 1.4652e-01     0.0686      0.560    1480.77   75.91257    7.30568 0.0000e+00
    103.718     7.1518    34.8531    27.2818 1.4652e-01     0.0686      0.568    1480.77   75.91634    7.30606 0.0000e+00
    103.743     7.1519    34.8531    27.2818 1.4652e-01     0.0661      0.568    1480.77   75.92008    7.30640 0.0000e+00
    103.754     7.1521    34.8530    27.2817 1.4652e-01     0.0649      0.564    1480.77   75.92369    7.30671 0.0000e+00
    103.779     7.1524    34.8535    27.2821 1.4652e-01     0.0613      0.557    1480.78   75.93540    7.30777 0.0000e+00
